Timestamp,User,SessionTime,HeartRate_BPM,RespirationRate_BPM,Range_m,HeartWaveform,BreathWaveform,HeartRate_FFT,BreathRate_FFT,ConfigurationFile
2025-11-24 10:41:00,P20,5.288,77,16.8,1.398,131.732,89.702,84.343,11.854,0
2025-11-24 10:42:00,P17,5.598,80,14.7,0.125,127.867,89.139,71.083,11.38,0
2025-11-24 10:43:00,P4,4.625,57,14.7,0.08,123.586,88.959,87.021,12.405,0
2025-11-24 10:44:00,P5,3.902,121,13.4,1.538,122.547,71.343,83.165,10.569,1
2025-11-24 10:45:00,P14,5.176,87,16.1,0.365,134.908,70.497,72.9,11.089,2
2025-11-24 10:46:00,P18,3.97,79,19.6,1.725,140.07,72.99,81.16,12.221,-2
2025-11-24 10:47:00,P5,4.484,74,19.4,-2.392,141.689,68.266,71.052,13.017,-1
2025-11-24 10:48:00,P13,4.988,77,15.2,1.424,145.379,79.755,77.374,9.614,0
2025-11-24 10:49:00,P12,4.008,88,16.0,0.911,131.204,82.463,71.596,9.602,1
2025-11-24 10:50:00,P3,5.624,80,16.8,0.773,147.326,74.993,98.643,11.57,0
2025-11-24 10:51:00,P18,4.445,118,12.8,2.114,149.085,76.083,77.176,12.876,-1
2025-11-24 10:52:00,P11,4.368,113,17.4,-1.74,136.98,72.696,92.914,11.211,0
2025-11-24 10:53:00,P9,2.023,63,18.8,0.897,135.489,78.684,76.287,11.932,0
2025-11-24 10:54:00,P14,5.133,130,15.8,-0.662,101.603,66.095,77.929,14.092,0
2025-11-24 10:55:00,P15,2.825,60,12.4,-1.345,124.1,90.561,86.724,11.678,0
2025-11-24 10:56:00,P10,4.481,117,13.1,0.65,131.293,79.409,82.197,11.447,-2
2025-11-24 10:57:00,P6,3.983,82,17.2,-0.007,117.197,79.223,92.362,11.504,0
2025-11-24 10:58:00,P6,4.093,120,15.4,1.587,116.653,78.812,72.272,13.579,1
2025-11-24 10:59:00,P18,2.34,119,15.8,-0.488,112.538,75.202,86.225,8.808,-1
2025-11-24 11:00:00,P3,4.192,127,17.3,-0.111,153.861,77.232,74.025,13.836,0
2025-11-24 11:01:00,P5,4.763,63,16.1,1.145,138.257,69.264,82.056,12.598,-1
2025-11-24 11:02:00,P11,3.91,129,15.4,-1.047,119.045,82.169,82.641,9.892,0
2025-11-24 11:03:00,P2,4.04,77,15.4,-0.191,117.74,87.608,85.298,11.744,0
2025-11-24 11:04:00,P9,5.895,70,12.4,0.512,123.464,87.227,92.119,11.965,0
2025-11-24 11:05:00,P12,2.541,112,18.5,0.812,135.828,84.486,90.569,12.545,1
2025-11-24 11:06:00,P13,5.374,116,18.7,0.764,137.576,91.371,87.69,11.559,-1
2025-11-24 11:07:00,P9,3.54,78,15.1,-0.568,123.934,71.563,79.913,10.974,0
2025-11-24 11:08:00,P18,4.067,70,16.8,0.611,121.741,73.62,92.061,13.754,-1
2025-11-24 11:09:00,P20,5.43,57,14.4,0.891,148.514,92.881,74.463,13.141,0
2025-11-24 11:10:00,P3,4.409,117,17.4,0.421,124.837,81.34,70.955,11.941,0
2025-11-24 11:11:00,P6,4.043,87,16.1,-0.144,112.028,84.146,96.744,11.945,-1
2025-11-24 11:12:00,P14,7.087,75,15.1,0.548,135.156,68.731,69.791,12.184,0
2025-11-24 11:13:00,P16,5.99,74,14.9,0.74,143.423,87.949,76.98,12.778,-1
2025-11-24 11:14:00,P4,4.935,124,18.2,0.654,113.996,69.647,92.805,12.612,0
2025-11-24 11:15:00,P8,4.881,88,16.1,1.676,145.4,66.363,73.532,12.688,0
2025-11-24 11:16:00,P13,3.575,81,17.1,0.602,133.363,71.327,83.777,14.351,0
2025-11-24 11:17:00,P3,4.27,84,14.5,0.451,127.343,72.622,85.623,12.971,-1
2025-11-24 11:18:00,P3,5.024,74,21.4,-0.823,136.512,67.419,84.21,10.706,0
2025-11-24 11:19:00,P12,4.69,76,16.9,1.417,135.079,70.214,68.493,11.869,0
2025-11-24 11:20:00,P9,4.437,112,13.6,1.548,133.671,91.487,102.926,11.466,0
2025-11-24 11:21:00,P8,4.772,109,18.8,1.076,132.943,78.429,71.887,13.799,-1
2025-11-24 11:22:00,P3,3.827,79,13.9,-0.123,144.066,78.291,87.987,11.661,0
2025-11-24 11:23:00,P2,4.579,70,18.5,-0.955,131.781,74.944,77.468,11.594,-1
2025-11-24 11:24:00,P20,6.336,82,18.2,-1.298,128.928,82.093,77.176,11.769,0
2025-11-24 11:25:00,P5,2.48,79,19.9,0.524,133.377,87.56,87.611,11.355,0
2025-11-24 11:26:00,P20,3.47,134,15.6,1.516,137.161,90.906,75.99,11.696,0
2025-11-24 11:27:00,P17,4.051,73,13.1,1.104,135.224,66.195,75.881,11.767,0
2025-11-24 11:28:00,P1,5.111,125,17.2,-0.0,129.462,63.61,71.691,12.917,-1
2025-11-24 11:29:00,P6,3.987,107,17.8,-0.312,130.177,83.052,62.133,11.769,1
2025-11-24 11:30:00,P17,4.537,124,16.8,0.177,120.968,67.277,71.868,12.116,0
2025-11-24 11:31:00,P9,4.137,72,16.4,2.577,142.154,83.748,96.603,13.189,0
2025-11-24 11:32:00,P7,6.062,128,19.6,0.229,125.199,75.459,69.366,11.942,-1
2025-11-24 11:33:00,P7,3.985,107,18.3,2.165,111.16,69.455,72.044,12.087,0
2025-11-24 11:34:00,P19,3.783,116,14.5,1.191,148.546,83.022,79.068,12.921,1
2025-11-24 11:35:00,P20,4.647,120,17.0,-0.407,99.202,81.159,80.462,12.453,1
2025-11-24 11:36:00,P7,3.89,82,13.8,0.573,140.901,73.751,95.682,12.918,1
2025-11-24 11:37:00,P3,4.258,74,15.7,-0.221,137.335,83.777,90.285,12.308,0
2025-11-24 11:38:00,P6,2.501,79,12.7,-0.039,109.208,85.591,86.193,12.245,0
2025-11-24 11:39:00,P15,3.64,51,14.4,-0.224,146.11,77.343,83.773,13.982,0
2025-11-24 11:40:00,P13,4.427,74,13.9,0.655,138.39,76.619,65.251,11.611,0
2025-11-24 11:41:00,P18,3.303,128,12.5,2.792,134.042,67.988,77.298,11.952,-1
2025-11-24 11:42:00,P6,4.45,49,16.0,-0.525,139.641,73.578,72.165,12.642,0
2025-11-24 11:43:00,P8,3.942,78,16.6,0.312,123.454,85.416,81.822,10.419,0
2025-11-24 11:44:00,P17,5.051,120,15.0,-0.879,136.013,70.317,75.632,13.933,-2
2025-11-24 11:45:00,P12,7.247,123,13.1,0.88,114.777,75.1,67.275,14.2,0
2025-11-24 11:46:00,P15,4.736,82,19.1,0.95,136.173,86.869,78.88,10.902,0
2025-11-24 11:47:00,P18,5.421,70,15.8,-0.186,153.165,80.265,84.719,11.049,0
2025-11-24 11:48:00,P2,4.494,70,15.2,0.901,150.538,65.955,83.841,12.806,0
2025-11-24 11:49:00,P9,4.556,123,15.0,0.407,142.535,85.66,83.591,10.346,-1
2025-11-24 11:50:00,P2,4.154,82,18.0,0.687,130.844,86.34,84.427,12.262,0
2025-11-24 11:51:00,P10,3.628,116,13.9,1.113,126.053,70.145,83.272,11.049,0
2025-11-24 11:52:00,P17,3.506,126,16.1,-0.63,139.636,75.567,75.144,11.201,0
2025-11-24 11:53:00,P14,4.749,66,13.4,-0.474,134.522,76.632,83.931,10.159,0
2025-11-24 11:54:00,P3,3.353,107,18.1,1.114,134.309,71.338,80.681,11.371,0
2025-11-24 11:55:00,P18,4.483,85,14.3,0.723,124.967,83.529,66.798,10.77,1
2025-11-24 11:56:00,P17,5.526,126,14.0,0.202,112.257,69.585,68.013,10.83,1
2025-11-24 11:57:00,P11,3.778,80,17.1,2.654,127.293,70.134,86.79,9.98,2
2025-11-24 11:58:00,P20,3.476,126,16.9,1.413,106.176,62.245,78.559,10.497,0
2025-11-24 11:59:00,P12,4.504,86,17.7,-1.195,125.799,74.963,87.543,13.259,-2
2025-11-24 12:00:00,P8,4.855,46,17.3,0.949,125.29,76.118,77.232,11.423,0
2025-11-24 12:01:00,P9,1.334,111,19.8,-0.157,119.632,67.977,75.228,11.627,0
2025-11-24 12:02:00,P14,2.384,117,14.3,-1.189,109.262,83.198,95.296,13.691,0
2025-11-24 12:03:00,P9,4.302,124,16.9,1.111,127.955,82.203,83.118,11.306,0
2025-11-24 12:04:00,P13,3.439,76,17.5,0.737,94.94,93.024,78.304,11.657,0
2025-11-24 12:05:00,P6,4.316,78,16.8,1.815,131.083,73.574,84.982,10.623,0
2025-11-24 12:06:00,P2,5.288,63,18.8,-0.709,146.818,82.101,85.754,11.901,2
2025-11-24 12:07:00,P16,6.293,68,18.0,0.103,158.123,81.25,84.377,10.365,0
2025-11-24 12:08:00,P12,3.959,111,16.9,0.773,136.453,82.652,77.866,13.161,-1
2025-11-24 12:09:00,P13,4.172,84,18.6,-0.591,134.733,74.552,97.049,10.791,0
2025-11-24 12:10:00,P16,4.113,70,15.0,0.101,135.372,78.197,71.804,9.662,0
2025-11-24 12:11:00,P19,6.358,121,16.5,1.225,126.869,83.65,72.275,12.294,0
2025-11-24 12:12:00,P18,5.927,68,14.9,-0.592,138.957,81.993,72.66,9.543,0
2025-11-24 12:13:00,P14,3.002,123,18.6,2.112,130.364,80.087,74.324,12.518,0
2025-11-24 12:14:00,P19,3.324,124,14.6,-2.932,126.047,88.095,81.416,12.991,1
2025-11-24 12:15:00,P6,2.805,78,14.4,0.854,147.651,73.893,88.956,11.551,0
2025-11-24 12:16:00,P20,3.892,86,16.9,0.595,147.994,85.247,87.964,12.094,0
2025-11-24 12:17:00,P6,2.315,75,16.2,2.418,130.51,79.328,99.043,12.912,-1
2025-11-24 12:18:00,P1,5.112,124,13.8,1.495,133.034,83.526,74.198,13.329,0
2025-11-24 12:19:00,P12,5.211,124,16.1,-1.046,121.175,73.629,66.809,12.945,0
2025-11-24 12:20:00,P10,4.893,124,18.5,1.646,143.781,73.732,78.973,10.115,0
2025-11-24 12:21:00,P19,3.673,73,16.1,-0.106,136.02,80.691,81.879,9.713,0
2025-11-24 12:22:00,P16,4.089,75,13.5,1.006,130.695,80.597,85.33,12.33,0
2025-11-24 12:23:00,P2,5.288,122,15.5,-0.682,132.23,83.158,86.669,10.875,0
2025-11-24 12:24:00,P2,4.396,79,13.8,1.522,132.284,60.606,74.272,9.777,-1
2025-11-24 12:25:00,P11,3.556,63,14.2,0.422,147.844,69.581,72.117,11.834,0
2025-11-24 12:26:00,P10,4.309,121,17.7,0.629,121.57,77.603,80.256,8.461,0
2025-11-24 12:27:00,P19,3.194,78,16.9,1.538,142.016,79.157,79.517,12.329,0
2025-11-24 12:28:00,P2,4.244,131,18.6,0.216,141.329,73.065,68.292,10.219,0
2025-11-24 12:29:00,P16,6.81,79,14.4,1.383,118.798,66.895,81.097,11.702,1
2025-11-24 12:30:00,P11,2.274,123,15.5,-0.127,142.18,94.429,89.521,13.346,0
2025-11-24 12:31:00,P8,4.653,84,13.8,-0.668,122.384,80.771,72.782,11.293,0
2025-11-24 12:32:00,P1,4.454,84,17.8,1.181,124.361,74.03,82.62,11.779,0
2025-11-24 12:33:00,P12,5.093,110,14.1,0.856,128.879,85.809,77.299,10.63,0
2025-11-24 12:34:00,P10,4.656,81,14.0,0.578,142.17,78.785,77.553,10.877,0
2025-11-24 12:35:00,P19,3.859,121,13.7,-0.438,127.203,83.313,84.777,12.091,0
2025-11-24 12:36:00,P6,4.183,124,17.1,1.549,134.311,83.166,79.735,13.217,-2
2025-11-24 12:37:00,P10,4.427,114,16.6,1.112,118.606,81.026,90.112,10.973,0
2025-11-24 12:38:00,P7,2.873,92,16.2,1.319,130.167,90.578,95.334,10.382,0
2025-11-24 12:39:00,P9,3.816,76,18.5,1.354,140.754,99.147,82.099,9.131,0
2025-11-24 12:40:00,P2,2.07,54,16.2,1.623,131.814,84.845,84.116,11.862,1
2025-11-24 12:41:00,P4,3.842,116,14.6,0.75,123.638,80.395,83.961,13.149,0
2025-11-24 12:42:00,P15,3.62,89,20.2,0.617,139.973,73.319,73.356,11.262,0
2025-11-24 12:43:00,P9,3.382,122,14.8,-0.824,130.587,69.039,92.782,11.813,0
2025-11-24 12:44:00,P2,4.357,77,14.9,0.834,102.603,74.393,76.682,9.433,0
2025-11-24 12:45:00,P15,5.009,128,18.6,0.187,133.377,84.965,68.937,9.245,-1
2025-11-24 12:46:00,P6,3.856,127,16.2,-0.318,116.614,78.326,76.753,11.312,1
2025-11-24 12:47:00,P1,6.254,125,16.7,-0.565,133.891,80.106,90.879,12.07,0
2025-11-24 12:48:00,P2,2.937,126,13.0,0.726,154.317,81.78,69.909,10.838,-1
2025-11-24 12:49:00,P20,4.351,130,14.7,1.351,141.129,64.197,83.756,10.316,0
2025-11-24 12:50:00,P12,6.29,71,14.3,2.327,116.042,79.448,87.551,12.367,-1
2025-11-24 12:51:00,P10,3.988,71,16.9,1.247,122.652,77.859,84.503,12.257,0
2025-11-24 12:52:00,P4,4.407,133,15.5,2.054,131.428,75.963,80.091,11.076,0
2025-11-24 12:53:00,P20,5.843,112,17.0,-0.116,139.008,73.58,78.627,11.616,0
2025-11-24 12:54:00,P9,4.261,76,14.6,0.86,116.477,85.665,89.746,12.358,0
2025-11-24 12:55:00,P13,3.045,65,15.6,-1.042,153.285,76.872,72.47,12.507,0
2025-11-24 12:56:00,P1,4.262,107,16.8,0.156,138.709,63.568,80.518,12.676,1
2025-11-24 12:57:00,P10,4.988,84,13.7,1.408,124.786,77.162,83.438,11.322,-1
2025-11-24 12:58:00,P2,3.917,78,14.2,1.895,117.568,69.783,84.457,12.507,0
2025-11-24 12:59:00,P19,3.58,86,18.3,1.834,119.213,70.922,73.681,11.053,0
2025-11-24 13:00:00,P10,3.614,128,15.0,2.11,129.52,82.945,81.761,11.946,0
2025-11-24 13:01:00,P3,4.613,67,20.5,1.402,132.457,77.979,73.334,12.628,0
2025-11-24 13:02:00,P14,3.786,73,17.6,0.506,134.183,85.325,91.126,12.827,0
2025-11-24 13:03:00,P20,5.968,58,17.5,2.556,131.225,87.763,77.271,12.477,0
2025-11-24 13:04:00,P11,3.62,80,15.8,-0.923,160.0,75.227,62.471,12.872,1
2025-11-24 13:05:00,P8,4.509,79,16.9,2.151,134.333,88.294,88.974,8.772,0
2025-11-24 13:06:00,P19,5.485,82,16.3,0.116,125.842,76.304,67.806,10.653,1
2025-11-24 13:07:00,P10,4.655,81,13.3,-0.801,119.192,79.299,83.985,10.796,1
2025-11-24 13:08:00,P17,2.409,67,15.1,0.997,139.932,72.722,75.535,12.843,0
2025-11-24 13:09:00,P2,4.539,78,15.4,0.847,129.927,76.173,86.663,11.421,0
2025-11-24 13:10:00,P15,3.85,76,17.7,1.602,140.889,89.264,86.996,11.365,-1
2025-11-24 13:11:00,P4,4.062,75,15.6,-0.666,127.75,73.447,84.417,12.269,1
2025-11-24 13:12:00,P13,3.384,118,11.2,0.546,141.045,73.519,83.053,10.992,0
2025-11-24 13:13:00,P10,4.184,80,16.4,1.633,111.726,63.888,99.663,10.715,0
2025-11-24 13:14:00,P18,4.401,61,15.5,0.01,137.427,79.821,78.33,14.254,0
2025-11-24 13:15:00,P15,3.139,70,17.1,-0.57,108.455,86.665,78.444,10.693,1
2025-11-24 13:16:00,P11,2.635,73,16.5,-0.249,104.612,62.397,69.088,10.452,0
2025-11-24 13:17:00,P9,4.795,117,13.5,1.823,154.82,78.847,72.368,9.96,1
2025-11-24 13:18:00,P18,4.913,69,13.0,0.938,142.589,79.923,64.284,12.029,0
2025-11-24 13:19:00,P20,5.366,66,14.7,0.811,123.882,71.478,90.076,11.267,0
2025-11-24 13:20:00,P20,4.318,83,14.1,2.305,137.778,71.184,81.286,10.658,0
2025-11-24 13:21:00,P13,3.743,82,15.8,2.434,150.32,77.88,81.261,11.55,0
2025-11-24 13:22:00,P13,3.245,89,14.8,0.782,123.279,78.218,89.129,12.512,0
2025-11-24 13:23:00,P19,5.286,112,15.6,1.524,120.488,92.487,82.602,12.944,0
2025-11-24 13:24:00,P13,5.05,123,17.0,1.108,125.486,79.67,73.064,10.912,0
2025-11-24 13:25:00,P1,6.241,115,15.4,-0.285,138.508,76.365,78.599,11.757,0
2025-11-24 13:26:00,P11,3.712,118,15.0,1.068,148.243,80.324,80.256,11.871,0
2025-11-24 13:27:00,P9,3.958,120,17.1,-0.826,110.211,67.992,79.367,13.605,0
2025-11-24 13:28:00,P18,5.747,68,17.9,0.724,128.228,93.649,88.653,13.185,0
2025-11-24 13:29:00,P5,3.072,124,17.2,0.226,157.647,78.066,96.076,10.766,0
2025-11-24 13:30:00,P5,2.605,57,12.9,-0.581,133.826,72.359,90.681,13.149,-1
2025-11-24 13:31:00,P17,3.791,48,16.3,1.743,140.888,72.654,86.66,12.901,3
2025-11-24 13:32:00,P4,5.179,126,15.5,2.231,118.764,91.753,77.997,12.194,0
2025-11-24 13:33:00,P6,5.585,54,18.0,0.549,123.488,63.47,95.213,14.086,-1
2025-11-24 13:34:00,P3,3.807,67,11.1,0.185,127.034,92.428,94.142,10.789,1
2025-11-24 13:35:00,P5,4.174,79,15.9,1.43,140.3,82.387,82.924,12.245,1
2025-11-24 13:36:00,P14,2.8,74,16.1,-0.602,145.404,81.93,73.653,10.609,0
2025-11-24 13:37:00,P1,6.279,121,16.9,2.325,147.232,70.643,89.623,9.724,0
2025-11-24 13:38:00,P1,6.393,61,15.3,1.177,134.797,84.022,71.347,12.158,-1
2025-11-24 13:39:00,P11,4.544,76,15.2,1.978,141.34,65.51,95.806,11.849,-1
2025-11-24 13:40:00,P2,3.785,62,16.2,0.564,142.285,70.837,79.441,14.344,0
2025-11-24 13:41:00,P10,5.079,118,13.0,-0.844,103.093,81.555,73.958,11.324,0
2025-11-24 13:42:00,P2,5.106,127,16.2,-0.372,129.454,77.531,73.84,12.62,0
2025-11-24 13:43:00,P17,3.749,79,12.8,-0.616,120.804,76.63,76.727,10.997,-1
2025-11-24 13:44:00,P5,3.062,125,14.3,0.13,137.281,72.699,78.162,11.225,1
2025-11-24 13:45:00,P13,3.389,65,17.7,0.918,113.874,75.153,90.225,12.696,0
2025-11-24 13:46:00,P8,6.729,127,16.8,-1.176,141.168,72.03,80.745,13.381,0
2025-11-24 13:47:00,P6,3.14,131,16.8,2.009,143.97,62.72,81.77,11.733,0
2025-11-24 13:48:00,P1,3.757,63,18.3,0.301,143.168,75.521,83.161,13.142,0
2025-11-24 13:49:00,P8,4.55,110,16.9,1.065,111.742,83.621,82.86,12.689,0
2025-11-24 13:50:00,P17,3.967,105,16.7,-0.692,143.244,82.49,60.779,10.573,-1
2025-11-24 13:51:00,P20,3.921,110,14.5,-0.071,151.912,66.344,80.522,11.658,0
2025-11-24 13:52:00,P11,4.725,80,14.7,0.52,129.861,86.76,83.932,11.296,-2
2025-11-24 13:53:00,P3,4.538,82,18.8,-0.586,114.068,83.164,74.042,11.807,0
2025-11-24 13:54:00,P16,5.733,73,14.6,0.177,137.163,74.091,76.724,11.697,0
2025-11-24 13:55:00,P1,3.857,65,18.0,0.291,115.6,66.908,68.139,11.562,-1
2025-11-24 13:56:00,P2,4.616,79,16.9,0.593,135.372,67.95,76.334,13.076,0
2025-11-24 13:57:00,P11,5.061,122,19.3,0.045,118.329,78.048,84.735,12.477,1
2025-11-24 13:58:00,P16,4.517,133,14.7,-1.671,131.595,85.571,94.079,9.6,1
2025-11-24 13:59:00,P18,4.014,119,18.3,-0.736,128.447,85.138,76.944,12.54,2
2025-11-24 14:00:00,P8,4.301,46,15.0,-0.627,154.844,58.732,68.984,12.125,1
2025-11-24 14:01:00,P14,2.204,76,15.4,0.379,136.979,77.165,83.638,10.749,1
2025-11-24 14:02:00,P19,4.831,116,19.6,-0.299,125.815,78.412,90.986,10.175,0
2025-11-24 14:03:00,P20,4.798,116,19.4,0.191,136.258,66.91,87.36,11.589,0
2025-11-24 14:04:00,P6,4.423,71,16.5,1.72,120.495,80.353,73.661,13.088,0
2025-11-24 14:05:00,P13,5.921,63,19.0,0.688,135.327,82.256,81.686,12.135,0
2025-11-24 14:06:00,P15,2.254,130,17.2,0.769,108.553,83.448,78.643,11.89,0
2025-11-24 14:07:00,P4,4.503,71,16.0,-0.346,126.129,75.83,86.321,9.656,0
2025-11-24 14:08:00,P5,3.524,86,18.1,2.517,139.557,80.745,65.079,11.382,-1
2025-11-24 14:09:00,P1,4.767,69,13.7,1.146,131.472,87.158,90.354,12.374,2
2025-11-24 14:10:00,P14,2.447,74,13.7,1.775,145.181,70.851,89.555,11.847,0
2025-11-24 14:11:00,P4,3.78,74,10.7,0.341,133.797,67.068,87.874,11.537,0
2025-11-24 14:12:00,P10,5.366,82,16.6,2.445,100.894,85.001,80.208,14.316,0
2025-11-24 14:13:00,P9,4.547,77,14.5,0.395,141.204,83.703,86.001,10.107,0
2025-11-24 14:14:00,P16,4.369,122,15.3,-0.027,119.146,78.974,85.165,11.963,-1
2025-11-24 14:15:00,P9,4.919,71,16.2,-0.241,149.39,69.995,80.803,15.335,1
2025-11-24 14:16:00,P12,5.081,89,16.0,0.296,137.152,78.888,97.413,12.037,1
2025-11-24 14:17:00,P18,4.688,56,17.3,-0.334,125.789,77.243,92.501,13.355,0
2025-11-24 14:18:00,P13,3.34,131,16.1,1.061,143.051,65.906,69.36,11.47,0
2025-11-24 14:19:00,P6,3.087,48,18.6,0.343,151.51,70.008,79.517,12.354,0
2025-11-24 14:20:00,P9,5.5,69,12.6,-0.401,127.867,68.549,72.454,9.846,0
2025-11-24 14:21:00,P19,6.204,63,18.0,1.33,130.556,60.619,88.279,11.43,0
2025-11-24 14:22:00,P8,6.846,78,18.2,0.874,126.738,87.559,82.477,12.631,1
2025-11-24 14:23:00,P1,5.26,72,15.4,0.373,138.628,79.373,79.327,11.787,2
2025-11-24 14:24:00,P14,4.283,77,19.1,-0.173,115.125,81.22,69.086,12.371,-1
2025-11-24 14:25:00,P13,5.254,57,15.7,0.623,136.577,69.766,72.563,11.281,0
2025-11-24 14:26:00,P16,4.208,111,20.5,1.453,115.853,80.523,74.971,11.977,-1
2025-11-24 14:27:00,P10,5.943,121,18.9,2.143,135.496,88.919,71.743,13.94,0
2025-11-24 14:28:00,P20,5.391,49,17.0,0.638,135.245,71.612,71.593,12.61,-1
2025-11-24 14:29:00,P12,1.761,75,16.3,-0.592,151.119,86.011,93.707,11.073,0
2025-11-24 14:30:00,P14,4.91,120,17.3,1.848,152.808,82.324,87.816,11.539,0
2025-11-24 14:31:00,P16,4.561,119,16.7,0.953,161.746,68.726,77.903,12.56,-1
2025-11-24 14:32:00,P14,2.581,81,16.2,-0.148,129.976,75.061,89.842,12.092,0
2025-11-24 14:33:00,P4,3.037,129,16.9,1.866,126.322,74.277,89.768,13.18,0
2025-11-24 14:34:00,P5,3.925,66,18.8,1.515,105.664,76.258,89.963,11.685,0
2025-11-24 14:35:00,P16,4.587,115,15.8,-1.069,130.618,68.035,84.683,11.387,0
2025-11-24 14:36:00,P9,4.033,75,14.5,0.901,152.341,76.628,86.739,10.134,0
2025-11-24 14:37:00,P5,4.966,117,20.3,0.219,129.522,78.81,84.775,12.257,0
2025-11-24 14:38:00,P19,2.318,76,16.6,0.526,140.009,64.209,73.063,11.997,-1
2025-11-24 14:39:00,P2,4.085,123,17.5,-0.403,149.438,79.201,87.936,11.214,1
2025-11-24 14:40:00,P2,4.424,124,16.0,1.439,148.307,66.515,73.745,9.413,0
2025-11-24 14:41:00,P8,4.987,111,15.0,-1.102,119.445,84.328,73.35,11.6,0
2025-11-24 14:42:00,P9,4.06,83,18.1,0.975,116.871,78.389,76.699,10.66,0
2025-11-24 14:43:00,P16,2.811,112,18.6,0.329,125.272,70.859,97.257,11.265,1
2025-11-24 14:44:00,P10,5.447,81,15.3,1.635,127.708,71.642,96.011,10.859,0
2025-11-24 14:45:00,P7,3.698,113,14.8,-0.783,133.791,74.7,91.306,11.974,0
2025-11-24 14:46:00,P13,4.804,117,16.5,0.68,100.227,75.338,74.794,11.392,0
2025-11-24 14:47:00,P11,3.569,121,16.9,1.456,133.092,83.433,83.156,13.04,0
2025-11-24 14:48:00,P20,4.103,115,15.3,1.552,127.901,69.39,70.529,11.921,0
2025-11-24 14:49:00,P2,2.937,115,18.1,1.086,149.267,67.774,99.775,13.084,0
2025-11-24 14:50:00,P13,3.219,58,16.7,-0.105,128.873,66.624,95.729,12.44,0
2025-11-24 14:51:00,P16,3.305,76,14.4,0.394,102.38,68.93,77.221,12.581,0
2025-11-24 14:52:00,P7,4.788,76,15.9,1.444,121.526,76.323,84.009,11.499,0
2025-11-24 14:53:00,P2,5.737,114,16.4,0.305,136.14,88.292,75.187,10.577,0
2025-11-24 14:54:00,P6,5.821,72,16.4,0.149,128.079,86.709,76.736,10.559,0
2025-11-24 14:55:00,P11,4.492,76,15.1,0.668,116.625,84.083,80.158,11.439,-1
2025-11-24 14:56:00,P11,4.247,119,17.5,-0.217,127.848,71.308,75.521,11.852,-1
2025-11-24 14:57:00,P11,1.377,79,14.3,-0.441,113.008,84.091,92.123,12.272,0
2025-11-24 14:58:00,P1,4.524,82,17.1,1.187,117.723,87.66,88.022,10.523,-2
2025-11-24 14:59:00,P20,4.239,124,16.0,1.93,130.34,71.463,73.692,10.953,0
2025-11-24 15:00:00,P9,4.538,66,14.2,1.887,141.807,81.988,81.214,12.426,0
2025-11-24 15:01:00,P8,3.728,68,14.7,0.708,155.582,75.773,86.851,11.161,0
2025-11-24 15:02:00,P10,4.921,75,13.0,1.197,124.161,75.978,83.777,9.785,1
2025-11-24 15:03:00,P8,5.728,115,12.9,0.227,122.995,87.438,79.587,10.936,0
2025-11-24 15:04:00,P12,4.342,80,13.0,2.069,123.173,72.258,76.563,11.811,-2
2025-11-24 15:05:00,P3,6.26,67,16.5,0.834,132.015,76.098,77.162,12.767,0
2025-11-24 15:06:00,P18,5.518,75,15.8,1.354,146.084,75.606,88.861,12.388,0
2025-11-24 15:07:00,P16,5.516,120,13.6,0.481,137.146,86.07,88.416,11.686,0
2025-11-24 15:08:00,P6,4.702,126,14.7,-0.321,144.855,78.518,76.689,12.287,0
2025-11-24 15:09:00,P10,2.287,48,13.8,1.231,133.375,90.916,80.754,11.471,0
2025-11-24 15:10:00,P14,4.578,119,17.7,-0.39,135.115,71.194,84.804,11.164,2
2025-11-24 15:11:00,P19,4.388,115,14.3,-0.172,152.238,85.723,76.982,12.306,-1
2025-11-24 15:12:00,P14,5.418,114,16.1,0.478,126.398,74.48,77.009,10.811,0
2025-11-24 15:13:00,P10,4.597,75,16.8,-0.967,137.32,76.449,79.05,11.34,0
2025-11-24 15:14:00,P12,4.511,73,17.2,0.238,142.006,69.754,79.752,13.283,0
2025-11-24 15:15:00,P5,2.588,79,18.1,0.227,127.662,69.686,79.72,12.839,0
2025-11-24 15:16:00,P1,4.225,86,15.5,-1.189,136.806,66.733,93.255,12.235,1
2025-11-24 15:17:00,P4,4.893,69,12.7,-0.718,129.139,65.15,77.461,11.984,0
2025-11-24 15:18:00,P15,4.479,108,17.0,-0.242,133.157,71.896,78.4,11.936,-1
2025-11-24 15:19:00,P13,6.076,78,17.2,1.123,141.517,88.29,80.882,13.084,0
2025-11-24 15:20:00,P11,4.128,62,12.5,-0.258,138.04,80.362,64.73,11.292,0
2025-11-24 15:21:00,P17,4.46,77,15.8,1.009,134.458,74.721,80.726,10.191,0
2025-11-24 15:22:00,P20,4.29,89,16.6,1.058,155.391,78.945,74.876,12.695,0
2025-11-24 15:23:00,P16,4.566,122,15.2,-1.341,110.275,75.524,85.417,12.061,0
2025-11-24 15:24:00,P16,3.565,63,15.9,2.078,113.682,83.05,80.43,11.38,0
2025-11-24 15:25:00,P14,4.741,71,13.2,3.317,106.525,74.578,84.554,12.389,0
2025-11-24 15:26:00,P3,4.317,50,14.1,0.244,138.67,80.303,94.272,12.24,0
2025-11-24 15:27:00,P20,4.794,78,13.6,1.577,134.766,60.77,64.83,11.139,0
